object,night,filter,source_file,output_file,bias_source,flat_source
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.154.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.154.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.155.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.155.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.156.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.156.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.157.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.157.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.158.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.158.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.159.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.159.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.160.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.160.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.161.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.161.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.162.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.162.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.163.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.163.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.164.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.164.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.165.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.165.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.166.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.166.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.167.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.167.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.168.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.168.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.169.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.169.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.170.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.170.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.171.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.171.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.172.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.172.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.173.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.173.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.174.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.174.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.175.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.175.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.176.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.176.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.177.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.177.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.178.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.178.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.179.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.179.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.180.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.180.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.181.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.181.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.182.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.182.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.183.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.183.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.184.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.184.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.185.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.185.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.186.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.186.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.187.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.187.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.188.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.188.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.189.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.189.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.190.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.190.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.191.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.191.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.192.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.192.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.193.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.193.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.194.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.194.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.195.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.195.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.196.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.196.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.197.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.197.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.198.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.198.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.199.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.199.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.200.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.200.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.201.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.201.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.202.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.202.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.203.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.203.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.204.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.204.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.205.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.205.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.206.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.206.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.207.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.207.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.208.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.208.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.209.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.209.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.210.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.210.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.211.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.211.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.212.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.212.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.213.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.213.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.214.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.214.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.215.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.215.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.216.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.216.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.217.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.217.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.218.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.218.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.219.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.219.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.220.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.220.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.221.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.221.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.222.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.222.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.223.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.223.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.224.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.224.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.225.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.225.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.226.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.226.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.227.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.227.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.228.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.228.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.229.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.229.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.230.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.230.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.231.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.231.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.232.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.232.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.233.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.233.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.234.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.234.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.235.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.235.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.236.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.236.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.237.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.237.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.238.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.238.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.239.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.239.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.240.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.240.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.241.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.241.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.242.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.242.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.243.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.243.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.244.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.244.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.245.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.245.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.246.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.246.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.247.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.247.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.248.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.248.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.249.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.249.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.250.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.250.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.251.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.251.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.252.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.252.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.253.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.253.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.254.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.254.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.255.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.255.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.256.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.256.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.257.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.257.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.258.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.258.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.259.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.259.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.260.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.260.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.261.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.261.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
UZ CNC,20110315,open,/Volumes/starstuff/Frames/NURO_2011/sorted/UZ CNC/20110315.262.fits,/Volumes/starstuff/Frames/NURO_2011/calibrated/UZ CNC/20110315/20110315.262.fits,GLOBAL FALLBACK,GLOBAL FALLBACK
